filename,zcr_mean,zcr_std,spectral_centroid,mean_spectral_rolloff,std_spectral_rolloff,spectral_bandwidth,chroma_deviation_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
blues.00003_3.wav,0.033778114,0.010450167,1121.734777,2259.687341,1120.332623,1672.507382,0.401515067,-188.4077759,147.5592804,4.981122494,28.00633812,-2.44562006,17.25231361,-5.493840218,9.253437042,-3.185745716,6.339834213,-8.397694588,7.312389374,-0.809661806,-1.562664151,-3.858244419,2.208333969,-6.352186203,0.442913085,-1.431924105,-4.679999352,blues
blues.00004_1.wav,0.113696461,0.044763712,2046.427867,4005.025898,1454.430445,1858.463045,0.316455722,-151.9671783,115.3404312,-31.88049507,23.76252174,-37.11351395,13.91818619,-23.04084396,4.602431297,-14.46025467,4.06837368,-16.67478561,-4.082292557,-4.755990982,-7.974098206,-9.649985313,-2.115259171,-8.198334694,-1.059960604,-3.900608063,-12.9951334,blues
blues.00004_2.wav,0.094915374,0.023707022,1766.557653,3445.462383,1088.815495,1707.247321,0.2924878,-174.2509308,133.3068237,-42.3910408,27.08477592,-32.37126923,13.56456375,-26.27464104,1.914362431,-13.44930363,3.187031507,-14.9815855,0.882388353,-11.06630516,-4.801339626,-11.1748209,-4.612560749,-5.506720543,0.834359229,-6.156386852,-10.80172157,blues
blues.00004_3.wav,0.088373397,0.017993657,1693.75936,3294.605059,1073.479811,1679.650923,0.316740781,-161.2575226,139.2250977,-41.65752792,24.5811615,-36.72687149,13.51969624,-28.78095627,2.643193483,-14.78389263,3.150232553,-13.89213943,0.479485035,-10.1049633,-5.280418396,-10.77088356,-3.349303961,-5.569294453,-0.130088866,-5.064818859,-9.919711113,blues
blues.00005_1.wav,0.094709661,0.07144481,1795.609406,3319.410709,1964.653446,1674.975449,0.316761941,-192.2845306,123.2343216,-15.55362701,28.94079399,-23.01367569,12.88131142,-22.00411987,2.606428862,-9.702518463,0.054917905,-11.88232994,-2.657431602,-8.106194496,-9.54703331,-5.167343616,-3.275532246,-1.728679419,-2.886313438,-2.647739649,-8.123837471,blues
blues.00005_2.wav,0.094047172,0.064934205,1885.160102,3540.962888,1760.004604,1749.333255,0.291463882,-187.4054871,117.0277863,-21.37461281,41.36474228,-20.44570923,17.30229187,-23.30945969,8.573973656,-10.6882906,1.239061952,-13.8009758,-1.683586359,-12.15401173,-9.839652061,-6.283155441,-7.254288673,-2.279069424,-3.623631239,-2.280884266,-6.986688614,blues
blues.00005_3.wav,0.088511977,0.039091484,1812.797238,3567.592116,1689.048518,1763.418495,0.307943106,-159.2431488,122.1079407,-22.65719223,28.39284134,-27.78377342,11.25923061,-21.97210312,3.040594578,-9.358899117,-0.665823877,-12.62343216,-0.489865363,-9.64217186,-8.938510895,-1.301743984,-5.522404194,-1.871552467,-1.779128909,-4.083167076,-9.43923378,blues
blues.00006_1.wav,0.053386577,0.025010015,1251.27329,2480.73991,1247.066182,1291.371361,0.27101633,-231.6240082,137.2023621,-26.30863953,28.27007103,18.80138779,-1.817813039,-18.93693161,-1.219326735,-5.528738499,-8.207976341,-8.898857117,-3.103785038,-6.429708958,-7.830541611,-5.333321571,-8.260010719,-9.776561737,-7.086094856,-5.599706173,-8.52200222,blues
blues.00006_2.wav,0.077157168,0.030066065,1607.624235,3081.646176,1467.312408,1485.69645,0.286486149,-180.7385254,122.9109955,-34.71352005,35.72066116,4.81936121,-0.043533076,-21.74980736,1.829951763,-8.723603249,-3.474459171,-9.642887115,-3.489890814,-4.551813126,-10.09290028,-5.154054642,-9.906866074,-10.71538258,-7.271951675,-2.818453074,-4.735992908,blues
blues.00006_3.wav,0.082921961,0.023853427,1515.460103,2817.052571,985.1214708,1389.466261,0.318133086,-165.1050262,139.6860199,-54.09772873,38.98722076,7.627939701,1.563018918,-23.36852455,1.762103319,-6.410798073,-3.947885513,-5.649405956,-2.302368402,-9.227957726,-11.65210342,-9.264650345,-11.90045929,-12.31134892,-6.417829514,-1.78372252,-6.308640003,blues
blues.00007_1.wav,0.053560722,0.02167227,1342.890719,2732.668395,1102.844141,1536.758184,0.321004122,-194.9209747,141.1110992,-25.50369263,35.26392746,11.73590374,12.65619755,-20.06729507,8.179672241,-10.89016151,-5.070580959,-6.23679018,-6.946602345,-1.095008135,-7.424980164,-8.35682869,-7.325397968,-10.38454819,-12.54400444,-6.049528599,-7.368906021,blues
blues.00007_2.wav,0.049969959,0.017420789,1329.86313,2803.88784,1150.035112,1539.381755,0.291404724,-178.9138947,144.2202606,-25.79646683,40.37440109,4.353983402,10.42144489,-19.14482117,9.507912636,-11.4663887,-5.685469627,-7.339461327,-6.571541786,-5.774972916,-7.544650078,-9.114368439,-7.238744736,-12.00594997,-10.74784946,-3.023436546,-10.96538544,blues
blues.00007_3.wav,0.075140868,0.049215702,1682.814146,3337.396679,1460.356368,1656.501391,0.307400435,-166.8899689,127.5990143,-32.07504272,47.44060135,-2.816469669,12.05351925,-24.44341469,9.489109039,-13.06313992,1.518501878,-12.52416039,-6.614870548,-4.340306759,-8.71728611,-9.708352089,-10.47320557,-9.41946125,-8.956832886,-4.975749016,-7.602499008,blues
blues.00008_1.wav,0.066829974,0.015524602,1734.147708,3742.505676,1147.582723,2006.527827,0.397158831,-115.7133942,123.8250198,-17.2116909,46.00648499,-8.161710739,21.09563065,-21.95999527,22.47682953,-12.44699574,22.1707058,-5.891054153,7.905635357,-13.45005512,4.585522652,-5.763946056,-1.767177105,-7.531543255,3.350878477,4.090073586,-2.55897665,blues
blues.00008_2.wav,0.060050823,0.009133344,1719.526634,3834.508909,1081.286661,2038.260581,0.391411066,-123.8257141,121.1117554,-14.40923786,49.63466263,-8.744283676,20.16041183,-18.50972176,22.43655014,-11.85497856,20.58880806,-7.865642071,5.537417412,-13.01606464,5.796109676,-5.281015396,-0.227579489,-6.250236988,1.748521328,3.031903744,-2.075177431,blues
blues.00008_3.wav,0.059967591,0.007431633,1703.696195,3758.443244,1138.13209,2049.062207,0.438477427,-125.0800476,123.6148758,-13.57586384,43.7326622,-8.412363052,20.14505768,-18.02728462,25.02921677,-11.92485523,21.54495621,-7.161914349,8.321622849,-12.34006119,5.438715458,-5.074319363,-1.77004385,-7.816921234,3.454176426,2.711930752,-3.067824364,blues
blues.00009_1.wav,0.081234065,0.022292902,1832.95301,3980.045384,1302.609196,1966.462563,0.278191596,-203.5872955,117.8904419,-12.8238163,42.30998611,-20.17716789,17.11817741,-11.094944,10.04570103,-15.21040058,4.521338463,-9.380331039,3.537776947,-3.580030441,-6.312283993,-2.640269756,-3.019557238,-2.517110348,-1.236374021,2.084804535,-7.8355093,blues
blues.00009_2.wav,0.083732184,0.018986201,1965.887576,4268.120672,1125.193455,2005.353415,0.261358142,-202.5219269,107.4493027,-15.49548054,44.32715607,-26.40919876,13.09465408,-11.19242668,8.882311821,-13.28517342,6.868511677,-5.020097733,3.439487457,3.300160408,-6.598254204,-1.507496715,-2.326550007,-4.389650822,-2.717705488,5.166049004,-1.676724434,blues
blues.00009_3.wav,0.067203519,0.017590758,1654.342761,3587.426645,962.5550915,1949.813436,0.275628388,-235.8705597,123.4404526,-10.06328869,33.6157608,-17.61334038,12.11994267,-8.135344505,10.80787277,-16.40692329,3.784717321,-5.912399292,6.368209362,-0.748968542,-0.844395161,1.593179822,2.866448164,0.197200075,-2.298719883,0.938722432,-2.87997818,blues
blues.00010_1.wav,0.06627818,0.018912976,1404.295102,2666.944662,1026.767345,1485.725864,0.309262604,-199.1065063,139.3828278,-31.26141739,28.90351677,-15.89209747,6.258376598,-11.26932526,8.45833683,-4.707657814,0.956575751,-2.693551302,3.014071226,-3.306016207,-0.247295246,-0.28450036,-2.16430068,1.887707353,-0.78899169,-0.481314808,-3.191336632,blues
blues.00010_2.wav,0.053800527,0.013283533,1255.056763,2361.133209,1027.569786,1410.350739,0.310805827,-151.6551208,153.8277588,-22.72988892,27.68737221,-16.18123817,2.665511131,-17.0486908,6.487761974,-5.924068451,0.553177714,-2.622914314,0.514069438,-6.73559618,-1.81403482,-0.306821138,-5.374806404,-1.151544809,-4.605758667,-2.542818308,-5.436124802,blues
blues.00010_3.wav,0.064312809,0.012614215,1571.589194,3267.45124,1325.66405,1640.765381,0.289681166,-176.0977325,126.4059448,-24.14045143,29.89789391,-22.66165543,7.32228756,-12.39567757,5.12684679,-0.391593218,-3.263221025,-2.045835733,3.1784935,0.184113324,-3.019155741,-2.014684439,-1.386928439,-1.932223558,-0.795796931,1.101900578,-6.529811382,blues
blues.00011_1.wav,0.043000563,0.01536099,1362.167172,2897.339943,1751.306431,1790.39577,0.369745135,-318.6140137,124.2709732,5.127492428,32.96244812,3.950289249,13.75915527,-4.364191055,11.87161922,2.284261227,7.660416126,-3.863899708,-1.380218267,-5.808335304,-5.248081207,-2.212185144,-3.99129796,-1.924901247,-0.459103405,1.327185631,-4.182049274,blues
blues.00011_2.wav,0.047269073,0.022201816,1340.996909,2788.949493,1736.730499,1697.884199,0.379309386,-278.1335449,129.9021606,4.716898441,31.39036751,-3.581936121,14.04448891,-4.508615494,7.902547836,-1.213723302,5.866328239,-5.425706863,-3.718600988,-6.077431202,-7.516736984,-3.119838476,-3.179775953,-3.164546728,-2.213597298,2.370740652,-4.701197147,blues
blues.00011_3.wav,0.038984274,0.010055592,1357.278823,2973.105843,1649.997251,1786.322398,0.354039341,-272.1100159,124.7224579,0.261533946,42.20421982,-1.710110903,20.18776321,-9.052546501,8.933455467,-1.066577792,8.15040493,-6.834038734,-3.322553158,-5.425649166,-7.197440147,-2.634124517,-1.868097186,-4.818281174,-3.163326502,2.16929245,-6.201231956,blues
blues.00012_1.wav,0.076611161,0.04302379,1494.244877,2887.897309,985.8841665,1615.862543,0.280488253,-211.4205475,123.9597397,-19.18529129,64.34671021,0.935977936,13.23385811,2.397527695,1.920067072,-19.70414543,9.544010162,-3.086452007,-0.885357022,-0.240048006,4.338213444,-5.224966049,-7.365248203,-5.727282047,-3.461673021,-3.946067095,-6.354449272,blues
blues.00012_2.wav,0.072322764,0.03676214,1401.1686,2825.820732,918.0414262,1574.340935,0.261609554,-197.4790649,131.479599,-17.97942734,64.681427,0.712528408,13.08354664,0.522069812,-2.534811735,-18.60726357,7.889684677,-3.342694044,-1.305559039,0.239762664,3.356867075,-6.515473366,-11.54059219,-11.96682549,-2.42076087,-0.321276873,-5.702575684,blues
blues.00012_3.wav,0.052207438,0.022075021,1186.222029,2500.199731,976.7742444,1512.324816,0.264767498,-213.661972,144.9908142,-10.97980404,55.44651031,-1.279051304,12.57737541,-0.757726848,-2.546443939,-16.66831589,8.747846603,-2.015007019,1.267846465,0.390318185,0.826938987,-4.391726971,-9.287984848,-10.34395695,-2.425504208,-0.063151419,-5.819177151,blues
blues.00013_1.wav,0.047996486,0.019405194,1322.890236,2815.079111,959.505772,1868.148271,0.295580894,-206.6595459,129.7980652,9.218067169,48.43261337,2.182040453,16.84145164,-3.385594606,10.55955696,-24.43458176,13.46406651,-5.511541367,-0.178869903,-5.290729523,11.71730995,-1.580974221,0.093715236,-3.88599205,-0.449562699,-1.621729136,-3.605760098,blues
blues.00013_2.wav,0.046590169,0.024689312,1272.919779,2632.796299,1049.445575,1822.628969,0.266307116,-210.764267,127.5612488,12.89298058,45.71499634,7.380237579,16.4570179,-3.694641352,7.097657204,-20.51331329,7.915534496,-7.634104729,-1.402918458,-2.901476622,7.459599018,-1.497382522,-2.587659121,-4.875222683,-3.923926115,-3.133392572,-7.678376198,blues
blues.00013_3.wav,0.057416965,0.030066473,1376.020256,2683.931412,1094.960416,1791.772403,0.230553523,-213.8335266,118.9210434,6.049268723,49.57455444,7.294182301,15.54400063,-1.423849702,4.928972721,-22.00616837,12.9838829,-5.538927555,-3.093270779,-2.725960732,8.346941948,0.632486761,1.885767102,-1.263464093,0.300630212,-1.363327265,-11.28906727,blues
blues.00014_1.wav,0.036787937,0.023558463,1029.906126,1917.853987,880.5700062,1651.057708,0.268330455,-317.8371277,122.1645584,20.65979385,39.88888168,19.72898483,12.60318279,7.193136215,2.992845774,-8.948237419,9.736888885,5.849609852,0.252863318,5.829108238,9.726996422,4.044051647,3.298163652,3.988203287,-3.117144108,-1.873758674,-4.275455952,blues
blues.00014_2.wav,0.043106102,0.022654078,1222.789208,2560.877399,934.5367492,1739.91558,0.323000997,-305.9315491,109.7424469,5.539007664,50.5568161,9.136107445,22.44332695,1.285681963,0.951395631,-6.851565838,18.05963516,9.527448654,4.910137177,4.542606354,7.998169899,-0.482477665,-1.027032614,-3.878329277,-4.442741394,-0.917078972,-0.739867449,blues
blues.00014_3.wav,0.050610561,0.028606264,1263.109931,2548.861772,850.9997353,1726.855083,0.3930161,-300.3088684,117.6123962,0.61228472,53.97819519,15.00560665,17.3971386,-3.724610806,3.867215633,-12.1229496,19.0315609,6.581690788,2.585104704,3.995121241,10.54601383,-1.969296217,0.430497557,-0.192321137,-3.458601952,0.423127294,-1.542505622,blues
blues.00015_1.wav,0.069476669,0.043107902,1517.891604,3052.119209,810.0036912,1809.647143,0.279855847,-252.8527527,114.6914368,-7.989998817,47.75146866,7.843493938,19.04425049,0.599027276,10.83030128,-19.62825203,14.78166103,3.150515795,2.954343319,-2.250647783,6.136100292,-8.659266472,-3.286760807,-4.913574219,-4.880320549,0.238370106,-1.195760012,blues
blues.00015_2.wav,0.063682624,0.021123836,1452.647522,3034.657829,816.9512247,1735.978738,0.286203146,-230.6743774,121.5271912,-4.753330708,39.16764069,-0.866522849,14.29398918,7.128004551,-1.23974371,-14.90212536,13.93487549,4.043765068,-1.717947721,-0.513395309,1.292515039,-3.628207207,-6.537790775,-7.408410549,-2.853796959,1.586894751,-1.736735821,blues
blues.00015_3.wav,0.05399477,0.02397805,1290.130015,2706.963446,835.6789268,1647.735599,0.242528081,-235.7709503,129.7281189,-5.353957653,45.28432083,5.558260441,13.32079601,3.58981204,0.492127359,-20.28554344,12.19783401,1.25471282,-2.396183014,0.154806688,5.56821537,-3.113525391,-5.282729626,-9.481899261,-5.964833736,2.854567766,-2.640756607,blues
blues.00016_1.wav,0.063841301,0.026045079,1471.210492,2934.11126,946.0424561,1792.464435,0.311696589,-224.0669403,125.6479416,-10.14131832,42.27059174,1.715091586,20.05965614,-7.241956234,8.943630219,-17.23161507,21.28887939,0.311692387,4.586674213,-3.207993984,10.21387386,-2.434818983,-3.868225813,-8.071863174,0.007069387,0.071289703,-2.856973171,blues
blues.00016_2.wav,0.055876383,0.017161061,1409.740475,2982.22373,1062.66491,1809.299932,0.312828124,-239.5613403,126.3170166,-4.156784058,35.07624435,0.650622606,18.61010551,-3.606635571,2.659029245,-17.86618996,18.97749138,4.226284504,3.952930927,-2.993689775,7.963928223,0.397837073,-1.018695474,-3.316161633,-0.005960062,2.616268396,-1.313016415,blues
blues.00016_3.wav,0.058228031,0.024020145,1484.643251,3114.770338,994.7793488,1875.723175,0.293744087,-240.5471802,114.454483,0.413591504,45.44828415,5.029892445,21.7667942,-4.139158249,5.379284859,-13.32248306,15.74826622,-2.103782892,1.94931221,-0.083702281,9.456788063,-0.710267127,-4.999113083,-3.574663639,1.32066524,0.157954708,-1.303744078,blues
blues.00017_1.wav,0.049416166,0.019266584,1135.95015,2281.96996,1055.341162,1445.278145,0.304731667,-234.9140778,138.1083984,-4.238265038,63.70972443,17.70132828,10.06161404,1.530878305,2.8785007,-14.58106136,7.442570686,6.417344093,-4.037739277,0.623769104,4.781532288,-4.098787785,-5.414273262,-4.379680634,-2.884908915,-0.414061755,-3.443655729,blues
blues.00017_2.wav,0.052983569,0.021416236,1158.892191,2242.076079,1036.803371,1442.036456,0.287917852,-239.990097,137.5428772,-6.239887714,63.15460205,14.93237591,11.22753239,2.553150892,0.916772008,-20.08035088,7.265749454,7.170080662,-3.476124287,1.070571899,5.436794758,-3.039685488,-4.42658186,-2.845061541,-2.463453054,-1.079794526,-5.239456177,blues
blues.00017_3.wav,0.039531859,0.015693899,970.6497679,1873.76338,972.5847485,1344.580391,0.315850973,-263.4425659,147.9563751,0.347362548,56.14144135,22.52009392,9.552919388,5.262147427,-1.152045608,-15.47394562,5.990936279,7.593814373,-4.042883396,2.786991835,7.590704918,-2.098278999,-4.555521965,-1.789235592,-0.829465091,1.620230317,-3.44508791,blues
blues.00018_1.wav,0.059316571,0.035768403,1628.371186,3714.902208,1220.107802,2111.566941,0.299614489,-254.1780548,103.337677,9.003624916,52.77264404,7.600877285,28.00669098,-3.411298752,13.06184483,-18.26329231,20.01680946,-3.1921103,3.124100924,-5.484504223,9.176317215,-1.837557435,1.228363276,-6.120116234,0.655427933,1.791408777,-0.823869109,blues
blues.00018_2.wav,0.05876846,0.03005802,1658.252533,3971.327185,1332.161244,2169.911271,0.286108345,-269.1269531,105.1484909,10.8784523,43.53620911,-0.186217263,26.86234856,-3.218304157,12.97992992,-17.94962311,16.33703613,-6.311656952,4.482648373,-4.115139961,9.79490757,0.196966544,7.039456367,3.710119247,8.026067734,5.958614826,-0.820632994,blues
blues.00018_3.wav,0.046315745,0.010693818,1325.144899,2800.590412,1210.807516,1882.310636,0.227067038,-241.0059967,115.9424515,16.75599098,40.96330261,3.738586903,18.81447029,-5.904393196,-0.771734059,-21.51389122,7.602276325,-3.304967403,4.783390999,0.947815061,9.830253601,3.875169992,1.419718623,2.588325024,5.482262611,4.223467827,-4.110905647,blues
blues.00019_1.wav,0.050555108,0.027265371,1114.288563,2072.408427,1041.53562,1460.433107,0.242781639,-253.7526855,142.4814911,-3.326660633,52.26730728,5.529429913,14.28522491,-1.830925107,-4.046340466,-16.80906677,12.53363895,-2.819634438,3.269949675,2.015833378,6.447802067,0.624407649,-6.766760349,-7.267672062,-2.630961418,-5.011130333,-5.053702354,blues
blues.00019_2.wav,0.050820904,0.024996077,1130.697544,2141.329666,1128.207686,1465.392415,0.25812456,-237.6149902,143.6966553,-2.918112516,44.67246246,0.899405003,8.67206192,1.032159328,-6.478391171,-12.77256107,10.84864712,-1.876062155,2.373515844,2.476865053,1.647591949,0.222109482,-5.97866869,-3.29584074,0.699416876,-2.532605886,-2.756757736,blues
blues.00019_3.wav,0.069352821,0.038438468,1340.789966,2485.58613,1080.104163,1518.038295,0.270005554,-221.348465,133.5819702,-12.66419125,49.81554413,4.946736336,7.234469414,-1.179855227,2.439604998,-18.2050972,10.47055626,1.383102894,-1.35294354,-0.818945944,5.868031502,-3.193180323,-4.853208542,-5.897087574,-1.855195045,-3.53606534,-5.55621767,blues
blues.00020_1.wav,0.049417533,0.011091954,1335.547898,2817.402298,951.6181431,1871.692932,0.284028351,-232.822998,132.9104156,3.900365591,40.14148712,2.928546906,19.44086456,-10.32391071,9.36301899,-21.2054081,13.76428795,-5.05908823,3.864606142,-4.841374397,10.35806751,-7.237817764,-4.803175449,-6.159168243,-3.512014151,-0.607746542,2.962141037,blues
blues.00020_2.wav,0.048283641,0.010833687,1407.031548,3105.402645,965.3366957,1934.265148,0.316713631,-230.1950989,125.6256714,7.492810726,43.77297592,2.076885939,15.56181812,-4.556642056,8.342853546,-18.78898048,13.84179306,-4.225518703,1.704152107,-4.99829483,4.736719608,-7.49132967,-5.867844582,-3.186187029,-0.455421954,0.162218094,2.049665451,blues
blues.00020_3.wav,0.05444376,0.016181632,1426.461521,3079.847579,980.9867193,1927.104568,0.314647943,-229.2857819,125.1422119,7.761935711,37.30128479,-1.44575119,19.16763115,-4.043070316,8.965525627,-16.08156204,15.70386124,-3.676762581,3.693112612,-4.654459,6.641749859,-5.034679413,-6.746278763,-5.143442631,-0.640963972,-1.961833715,0.159535989,blues
blues.00021_1.wav,0.050247644,0.033485964,1102.084852,1978.181928,1087.905402,1541.266132,0.284482211,-277.83255,131.0267334,10.91648102,50.94868469,11.97466946,20.43974686,-0.473531693,-1.827924013,-18.44221878,15.60282898,4.742734909,0.003873396,-0.573753178,7.424067497,0.818260968,-3.525797367,-4.634305,2.446114302,7.185758591,-0.047296386,blues
blues.00021_2.wav,0.049784239,0.041149491,1039.940137,1759.477528,1207.766088,1466.619252,0.342175484,-268.1081543,144.0825806,10.81371117,50.86099625,13.62459469,22.13622475,2.715523243,5.942022324,-17.54807854,18.70528603,-0.127574384,-1.290003181,1.384181738,7.593057156,-1.023510575,-0.61695683,-3.942608356,-0.847610295,2.679234982,-1.690014482,blues
blues.00021_3.wav,0.04263228,0.033870041,996.6099243,1747.761667,1172.492091,1434.29295,0.340877384,-250.9685822,145.430481,8.039558411,47.4769249,15.53974724,22.6544323,4.155807018,2.703774691,-14.3862114,16.22027206,3.190717936,-1.24779129,3.133924723,5.42296505,-3.932585478,-2.183209181,-3.154575586,0.293513864,5.117627621,-0.53622967,blues
blues.00022_1.wav,0.046813454,0.037140682,1047.44782,1832.395648,1205.657397,1456.226761,0.336062819,-247.1801758,140.0571136,9.069275856,45.30550385,14.84541225,17.06596947,7.130549908,4.352343559,-10.08840752,16.91329765,5.816929817,-3.448633909,2.21894002,4.742254257,-0.38001579,-3.013657808,-4.884829998,-3.000667334,2.930171728,-1.26301229,blues
blues.00022_2.wav,0.063761331,0.03768763,1191.656049,2320.589835,1016.443533,1505.868099,0.274731368,-231.8827209,143.9833374,-6.972517014,52.9396286,-1.512159467,15.38355827,-0.307293177,1.048360229,-19.77184296,20.35434532,2.643025875,1.593778133,0.917574763,4.953875065,-0.363246202,1.669564962,-5.126590729,-1.266884923,5.952863216,0.894270658,blues
blues.00022_3.wav,0.06194864,0.041206146,1227.792358,2354.913061,1160.811823,1531.227413,0.30861932,-227.3976288,131.1679077,1.384324789,54.79166794,6.678192139,15.167593,3.779028416,0.828701079,-15.18950748,17.49318886,3.329828262,-1.749886751,6.010343075,8.447324753,1.465569973,-0.734930396,-4.420917511,-2.549464464,1.021644235,-1.660274029,blues
blues.00023_1.wav,0.05502186,0.026356688,1208.11401,2406.622725,819.6901861,1428.488236,0.289328128,-206.8139343,143.095047,-20.98016357,62.63625336,5.071823597,12.20097256,-0.506162405,-4.871965408,-10.71264553,-2.583093405,-3.441425562,-11.42557049,-12.95993042,3.325944662,3.288734436,-1.040598989,-3.897862434,-1.971913934,6.702084541,-5.032139301,blues
blues.00023_2.wav,0.05341162,0.027719366,1258.986647,2650.532464,762.2235303,1529.046268,0.278705359,-230.05336,137.5134125,-18.98403549,68.74012756,2.282550097,14.51636219,-2.469543934,0.699222028,-9.547229767,-0.927097678,-5.680217266,-9.017102242,-11.33341122,5.658930302,2.246281147,2.056279421,-3.338217974,-1.46531415,8.38476181,-2.305263519,blues
blues.00023_3.wav,0.044545459,0.01554292,1162.883074,2509.742287,740.3473432,1535.746653,0.277683437,-249.6706848,139.7218628,-10.33392239,65.91480255,3.107422352,15.37173462,2.892448902,3.936906815,-7.577389717,0.678431809,-3.601881027,-4.230637074,-11.59162903,4.255085945,4.75615263,0.833873093,-2.901861906,-0.002944132,7.207758427,-1.85267818,blues
