filename,zcr_mean,zcr_std,spectral_centroid,mean_spectral_rolloff,std_spectral_rolloff,spectral_bandwidth,chroma_deviation_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
blues.00010.wav,0.062538841,0.016174281,1409.955256,2765.900805,1194.924241,1512.310265,0.303993285,-173.7924957,137.1867065,-23.72404861,26.9784317,-16.65769577,4.180882454,-12.55992985,5.832184315,-2.874319077,-1.197419047,-1.954835296,1.801500678,-2.98964715,-1.866656184,-0.792742729,-3.015966654,-0.440053612,-1.994551301,-0.748469889,-4.991313934,blues
blues.00011.wav,0.043730606,0.016704517,1352.659665,2880.777863,1712.719528,1756.779795,0.367152065,-287.9237366,124.0187531,5.469892025,33.65740967,1.095497131,14.70533466,-4.877008438,8.670524597,0.785405099,6.579526901,-4.874973774,-3.178223848,-5.536157608,-6.784435749,-2.648156166,-2.99455905,-3.386818171,-1.852647305,1.839963317,-4.890803814,blues
blues.00012.wav,0.068601242,0.037199079,1360.641197,2738.638738,976.1653893,1567.565225,0.269391119,-207.2233124,132.8305511,-15.4288435,60.97092438,0.729872167,12.43764687,1.182799459,-1.546623111,-17.87943459,8.352728844,-2.458161116,-0.603384733,0.385960758,2.599546432,-5.179266453,-9.523479462,-9.242835999,-2.855027676,-1.427161694,-5.931978226,blues
blues.00013.wav,0.051151622,0.025090443,1324.293218,2710.2692,1036.532816,1828.039254,0.264712811,-209.8261566,124.4632187,10.34245396,47.01090622,6.508125305,15.41051769,-2.005107403,6.70656538,-21.55763245,10.71840668,-5.523688316,-2.199805021,-3.034864664,8.644536972,-0.303720862,-0.637948513,-2.938426971,-1.704516172,-1.768188953,-7.762180805,blues
blues.00014.wav,0.044691264,0.027329019,1171.848227,2344.246382,936.8012362,1705.519299,0.329036325,-305.6547241,113.0863419,12.11442757,45.03370285,17.76282501,14.57332897,4.159429073,0.213544682,-7.026995659,13.64199162,8.929174423,1.303006291,5.961250782,8.549221992,1.12460649,0.60269326,0.054863196,-3.722265005,-0.994969368,-1.800289392,blues
blues.00015.wav,0.063425632,0.031301378,1420.365165,2929.964495,836.7191727,1731.164281,0.269690424,-238.5155334,120.1101761,-4.229358673,42.29069519,5.928563118,13.9172678,5.357867718,1.895557284,-16.93667603,12.35062122,3.945980072,-1.39358449,0.019285245,3.588397026,-4.500909805,-5.540557861,-6.887469292,-4.823251247,1.747366786,-1.882197142,blues
blues.00016.wav,0.060715206,0.024478469,1454.963941,3009.460817,1005.295984,1825.79796,0.304185539,-233.7590942,120.6751404,-3.174806118,39.51847839,3.818336725,18.83714294,-3.677817345,4.433138371,-14.96552658,17.57821655,1.841871858,2.549422026,-1.233167887,8.43948555,-0.201897874,-3.894501686,-4.456850052,0.00955415,1.293030858,-2.098081827,blues
blues.00017.wav,0.047941945,0.019390289,1088.84423,2134.992942,1040.057731,1410.984259,0.302123994,-245.6993713,140.4910889,-2.789754152,60.43143463,18.91905212,9.829608917,3.559145927,0.51537168,-16.38768196,6.627509117,7.259214401,-4.014427185,1.602120996,5.895009518,-3.021469593,-4.773668766,-3.030988932,-1.994087815,-0.046753615,-3.971228361,blues
blues.00018.wav,0.055465379,0.027788513,1537.587699,3495.515006,1351.998344,2054.529511,0.2699323,-252.4930115,104.9371109,15.33231258,42.6669693,6.783058167,21.60568237,-1.297840834,5.67540741,-16.63263512,12.17310143,-1.947284937,1.950844407,-0.890319228,7.770523548,2.380243063,1.775405765,1.325362206,3.609511614,4.907691002,-2.655459881,blues
blues.00019.wav,0.058064653,0.032088822,1195.470376,2235.264725,1099.1036,1481.31888,0.257324815,-236.6567535,138.409256,-4.912910938,47.62917328,5.184200287,8.876614571,0.513814926,-3.80467391,-14.98887062,10.41706848,-0.333637893,0.775984704,1.777318478,4.232987404,-0.467841595,-6.105215073,-5.390519142,-1.341213107,-3.723018885,-4.364777565,blues
blues.00020.wav,0.052015229,0.014185186,1390.301558,3006.171716,972.5993623,1911.31458,0.302611589,-230.3576508,127.078331,7.123446941,39.77489853,1.921049356,17.4117794,-5.619414806,8.249394417,-18.11688805,13.83506393,-3.76993227,2.572018862,-4.318345547,6.806376457,-6.167102337,-6.198749542,-4.500183582,-1.822338104,-0.517100096,1.509917378,blues
blues.00021.wav,0.047807959,0.036276081,1046.550011,1830.330592,1161.557203,1481.058089,0.321100384,-264.7225952,138.868454,11.19406223,48.50426102,14.93075657,20.58028412,3.2070086,1.248955727,-15.84645653,15.97845936,3.369132996,-1.510806561,1.905925274,6.328380108,-0.993391693,-2.41945219,-3.680215359,0.491500676,5.041453838,-0.776849627,blues
blues.00022.wav,0.0583241,0.039067758,1155.781221,2169.033056,1154.232894,1497.964259,0.306536794,-233.9562531,136.1457062,3.324410915,48.92853165,8.715443611,13.96602154,5.366596699,0.39953962,-13.46985245,16.87771797,5.148091316,-2.249820948,3.947906733,5.316488266,0.810558975,-1.107080936,-4.556479931,-2.430784464,3.324835062,-0.602447391,blues
blues.00023.wav,0.052132905,0.024234476,1209.987863,2521.741261,781.0851691,1497.691564,0.280822664,-227.2253418,137.7880707,-14.49956799,63.56092834,5.617667675,11.958148,1.907968283,-1.889386892,-7.604216576,-2.473288298,-2.891010046,-9.433392525,-10.92921734,3.569475651,4.149800777,0.088809066,-2.985965014,-1.386168838,7.541378021,-3.035723448,blues
blues.00024.wav,0.047092823,0.021627488,1120.019467,2323.820648,1067.979122,1447.889899,0.263112217,-274.3658142,130.4112549,-6.351286888,70.40298462,13.26972771,9.473775864,7.735329628,-1.234966397,-0.572390079,-2.30335474,3.77351594,0.075612411,-0.938971817,2.296225309,4.294117451,-1.661214352,-10.43942451,-6.793103218,-1.065777779,-1.583886981,blues
blues.00025.wav,0.051426186,0.025142323,1109.352784,2243.341758,915.5531612,1463.217702,0.290959746,-249.2845612,131.0046844,0.671435058,66.70393372,17.91480255,4.621686459,6.613105297,1.242521286,1.412567258,-1.589808464,-0.981921673,-3.575790405,-2.926955462,4.600675106,7.480606079,-0.187532052,-2.823468924,-2.675380468,0.740613699,-0.530983031,blues
blues.00026.wav,0.051782965,0.02845318,1198.459085,2477.275946,997.1310848,1573.500275,0.278378427,-284.8483887,108.7495651,9.129682541,51.25131226,18.12371635,7.632777691,8.775374413,2.365381718,0.019260958,2.236927271,4.190629005,-3.304580927,1.614048243,2.691864252,3.376127958,3.29278636,-4.524483204,0.496720433,5.921975136,3.214539766,blues
blues.00027.wav,0.071687527,0.038342284,1391.841952,2811.698414,735.6676417,1494.954575,0.288707346,-228.1670837,130.3396606,-23.310709,70.2002182,1.129326224,7.589114189,0.903395653,1.994443297,-6.158844471,-9.380717278,-2.563575029,-4.521847725,-0.26998648,0.170451134,-1.528730392,1.46768713,-6.980843544,-8.324485779,4.240888119,0.991737425,blues
blues.00028.wav,0.047559842,0.020097362,1115.728202,2290.646525,798.7103858,1399.096825,0.276155472,-248.9622498,139.0317688,-16.24002457,57.11619186,20.19236183,10.16037273,4.576075077,0.337924242,-7.862824917,-3.470246077,-2.64882493,-2.842670441,-0.894774914,-2.413379431,2.570597649,-5.87100029,-12.41288757,-7.302001953,-0.923585296,-2.69857955,blues
blues.00029.wav,0.052648502,0.022338766,1648.835169,3759.892114,2040.042253,2189.985865,0.280356526,-233.7151031,101.1990204,17.65089989,23.74063492,2.079885244,25.9389019,-16.96904373,15.07957077,-22.27737808,4.385385513,-23.19758034,-6.036645412,-5.057098389,1.069037557,-5.778514385,-8.310134888,-11.38439178,-6.723498344,-10.01358128,-14.02612972,blues
blues.00030.wav,0.039177956,0.013618709,1379.189382,3016.513649,2139.075588,2004.210663,0.263193876,-206.9381104,117.7918396,23.26499176,28.30004501,-1.102283239,18.86718369,-21.97161102,17.84802437,-25.59023857,2.135104179,-17.77729797,-8.010591507,-17.62014198,-8.120075226,-8.628885269,-15.54049492,-15.33204079,-9.656509399,-10.08976841,-17.8268795,blues
blues.00031.wav,0.04276195,0.014417452,1330.715617,2898.788813,1926.236446,1973.410538,0.253553212,-221.8434906,110.8524246,18.63755035,30.92843056,3.29622817,22.58995628,-20.40655518,12.12296867,-26.33045769,-4.354131222,-26.38385391,-13.03219604,-12.65503693,-1.815843344,-7.259001255,-6.66098547,-14.68809319,-11.71344852,-11.02465153,-13.3898592,blues
blues.00032.wav,0.03912082,0.025852408,1309.382408,2763.186256,2165.074296,1883.042903,0.276244789,-288.7150879,105.9263611,18.8199501,23.67445946,5.700168133,25.55908585,-13.45049381,12.42951202,-11.96118641,1.589508057,-15.62306976,-6.638754845,-11.6857872,-2.935765982,-7.378426075,-15.69384575,-10.95729256,-10.87977982,-18.50195313,-19.11784363,blues
blues.00033.wav,0.0417793,0.017619267,1430.492433,3245.468387,2359.860607,2075.501263,0.260635287,-238.9512024,108.7054367,34.14584732,30.2111454,-0.502582371,27.29295731,-21.39948273,14.1718626,-24.51231003,-1.884265661,-28.05750084,-11.25574684,-16.46436119,-7.640693665,-12.78487206,-15.35246849,-13.74590015,-7.408485413,-10.07831573,-13.29093552,blues
blues.00034.wav,0.045446807,0.013541081,1537.098021,3602.42328,1927.281111,2157.363049,0.262363791,-217.154892,105.784462,15.60650921,25.25981903,-1.445765376,30.19951248,-17.71738434,17.31879807,-27.21879578,4.336658001,-20.06199646,-10.70078564,-14.23264122,-5.156591892,-3.481463909,-6.189352036,-15.32209492,-6.832313538,-9.825187683,-13.9406662,blues
blues.00035.wav,0.045120157,0.011133891,1506.872876,3404.186247,2045.426107,2096.692973,0.288384825,-171.7732697,120.2935791,15.34043312,21.10759163,-5.385007858,24.195364,-24.13754654,18.54475212,-22.34850121,1.31949532,-20.76322556,-4.981887817,-17.10808754,-7.879304886,-15.30016804,-9.343680382,-8.91159153,-8.512011528,-14.32995701,-19.92963409,blues
blues.00036.wav,0.03670004,0.00939288,1247.35503,2620.189467,1739.953424,1908.092152,0.233398125,-200.199295,116.3630829,18.04737091,25.26357079,0.310054451,24.17725182,-22.22351456,11.18353367,-26.84626389,-7.6373806,-24.85609627,-12.01226807,-17.01597595,-8.113069534,-11.95376778,-12.62181282,-14.19320202,-8.207758904,-15.01500607,-10.30684948,blues
blues.00037.wav,0.047729568,0.022560927,1188.308142,2339.291913,1730.119474,1682.835308,0.248634085,-328.5606995,102.7285156,19.83658409,26.706007,7.145409107,22.72798347,-6.951726913,12.81698322,-10.72791386,-0.424694121,-12.37879562,-8.898336411,-9.208456993,-9.089532852,-8.994874954,-7.657884598,-7.211292267,-9.397146225,-4.475669861,-3.679435253,blues
blues.00038.wav,0.044036036,0.017752635,1514.100673,3451.915683,2057.823594,2141.012234,0.265888095,-192.6574554,111.1571198,21.36100578,26.39940453,-0.644347548,23.49151421,-25.46989441,16.92310524,-16.97564888,5.775642872,-25.73842239,-5.051983833,-17.62748909,-7.916775227,-15.1551218,-12.35613823,-17.23472786,-7.778677464,-13.03093624,-17.93116951,blues
blues.00039.wav,0.035147182,0.015402417,1151.008993,2311.446967,1980.302236,1709.083976,0.255245835,-301.7304993,111.5428772,21.9002285,16.15111923,8.200673103,22.08437347,-8.597672462,1.488774776,-17.0714016,-8.33458519,-17.008358,-10.57377052,-15.67957592,-12.5944891,-12.25656891,-14.56031609,-10.10023594,-5.785847187,-7.76840353,-7.180643559,blues
blues.00040.wav,0.096920484,0.023297278,2272.439547,5108.21536,762.5596328,2356.806514,0.397995919,-110.2479935,90.70293427,-2.525756121,74.05793762,-11.75332165,39.20773697,-13.16056252,20.54209328,-17.15308762,12.81263256,-21.43007278,5.952003479,-8.023324013,4.232331753,-16.48160744,6.544709682,-5.692046165,-3.643349171,-4.852753639,1.853226185,blues
blues.00041.wav,0.101693753,0.019253354,2390.3901,5403.435076,976.5627374,2463.308269,0.386867732,-107.1702652,88.4881897,-4.169412613,55.47771072,-8.013871193,38.41516113,-6.410024643,28.57266808,-19.82160759,13.23808765,-19.25309944,12.07236099,-4.578393936,3.786518097,-16.98638344,11.62065125,-7.359708786,-3.666060925,-7.176576614,1.975449204,blues
blues.00042.wav,0.097338153,0.032892931,2301.609667,5187.578454,750.5816483,2367.518781,0.377538472,-159.551651,69.79762268,-4.398991585,76.84658051,3.918826818,45.173172,-4.855005741,32.20482254,-9.796014786,7.812651634,-21.82110786,9.690987587,-2.587712765,3.305579185,-14.96887875,10.23548126,-4.07841301,-5.850137234,-2.477926254,6.646699429,blues
blues.00043.wav,0.086532822,0.02074773,2155.879629,5011.574078,968.6660253,2372.127374,0.398920596,-109.1059952,100.6087723,-8.656534195,47.35041428,-6.558297634,39.6076355,-8.515619278,29.56554604,-16.58553505,13.16390705,-24.2092514,6.576562881,-8.647177696,4.927415848,-15.43449116,1.533799648,-6.748966217,1.411346555,-3.969471931,3.28383255,blues
blues.00044.wav,0.091654066,0.017214175,2278.961252,5198.59486,754.7561609,2375.248703,0.390174925,-109.5125885,86.92136383,-8.594190598,64.48952484,-6.301508904,43.64348602,-8.29083252,28.545784,-14.08267498,8.128630638,-21.48808479,11.08833885,-5.091685295,3.976497173,-12.86121368,12.33675575,0.020516958,-0.743093848,-5.130959034,3.297938108,blues
blues.00045.wav,0.047658296,0.009273644,1739.134033,4551.14157,905.373726,2290.407132,0.429436803,-163.2167664,89.77884674,12.9762516,80.70230103,3.665379047,39.73873901,-5.406734943,26.49373436,-13.1699276,2.704878092,-20.55013657,6.01482296,-2.903659821,-0.42832911,-17.53912544,4.164018631,-5.987196445,-7.864172459,-8.569909096,1.85427165,blues
blues.00046.wav,0.058225154,0.011904563,1913.0116,4777.823081,1135.245357,2361.735333,0.387967467,-182.573761,90.66756439,14.1245451,67.54921722,2.678699493,38.42982483,-8.410713196,24.12955093,-13.78995037,4.833089352,-16.68522835,5.817601681,-5.146696568,0.194266692,-14.48550224,6.864089489,-4.439797401,-2.986441374,-4.814492226,5.405974388,blues
blues.00047.wav,0.074718675,0.015913393,2013.011665,4848.826029,762.3893285,2310.140449,0.336420417,-149.9402771,93.65088654,6.355070114,71.50347137,-8.121531487,36.19116592,-9.775336266,17.6478405,-21.10751915,-0.139681816,-22.20190811,5.421947479,-7.45857954,-4.332862854,-12.39940548,9.621232986,-5.017019749,-3.706169128,2.344435692,4.160646915,blues
blues.00048.wav,0.098289762,0.019584514,2148.197609,4672.197141,907.1736122,2204.331845,0.379529446,-106.3553543,102.6562958,-20.14608765,59.34887314,-9.948382378,33.68738556,-14.17132092,23.52147293,-13.31356144,15.99045658,-18.92353058,7.813086033,-7.785444736,4.038029671,-11.343647,2.060205936,-5.731268406,0.470282763,-1.90381062,-3.131631613,blues
blues.00049.wav,0.039771454,0.015674543,1318.191465,3044.883186,1752.875038,1904.547957,0.277575374,-256.0166626,110.8558578,21.52578735,67.54189301,4.306011677,43.08662796,-4.494885921,10.41636276,-8.694552422,1.657418609,-20.58704948,-2.45185709,-7.119458675,-11.1653347,-12.61112976,2.72651577,-8.951503754,-7.939702511,-2.338613033,-0.705865383,blues
blues.00050.wav,0.085168665,0.020196149,1945.533108,4174.593628,899.0481416,2081.878472,0.400936037,-82.99971771,107.0858078,-25.33543968,57.10450363,0.085503504,34.68258286,-11.05512238,20.54316902,-11.19447899,14.81960583,-10.23333549,12.54601955,-9.753733635,2.564368486,-6.289511681,2.995332241,-8.715192795,-0.331206113,-2.982632399,0.702881634,blues
blues.00051.wav,0.105918174,0.017006869,1977.234251,3943.448931,834.0935127,1928.108818,0.393687665,-55.60754395,114.9316177,-37.03194427,64.88950348,-7.141715527,15.23793983,-16.23267555,18.63157463,-9.752267838,21.45428276,-5.648910999,12.78808498,-16.53047752,3.79291749,-7.900901318,8.470491409,-4.0714221,3.203313828,-5.184596062,-1.27990067,blues
blues.00052.wav,0.06656695,0.03712469,1443.810106,3070.713038,1443.572469,1670.850632,0.339007765,-225.2301331,117.6268845,-14.5393734,64.79603577,12.90866089,19.03742027,10.66617012,9.88666153,-2.396642923,11.68509007,1.541506648,3.06581378,-7.627123833,-8.954819679,-4.349342823,-0.062720776,-2.558914661,-3.445501328,-3.870722055,1.314719081,blues
blues.00053.wav,0.13206721,0.031669674,2171.445863,4237.319698,863.5862326,1954.49026,0.412444711,-76.69792175,105.7381973,-43.17215347,60.95427322,-8.75720787,21.22414589,-12.85576439,18.59625435,-11.39604664,14.53846741,-6.04813385,12.72272682,-9.365224838,1.348897696,-3.611276388,6.991539478,-4.057430267,-0.274337113,-3.698641777,-0.500587106,blues
blues.00054.wav,0.1025528,0.023065738,2030.657186,4063.388706,920.698529,1987.383148,0.452745765,-57.91959763,108.9902878,-36.20756531,64.0455246,1.438839436,26.31161118,-17.47778893,20.42527008,-9.540507317,18.16973114,-6.060152054,13.86405182,-11.29108906,4.665493011,-6.394434452,3.218119383,-8.083708763,-1.724970341,-5.429175377,-2.579443693,blues
blues.00055.wav,0.11209299,0.034194419,2032.001859,4023.56144,878.7815755,1976.383235,0.432936549,-98.74343872,104.7936478,-35.09825134,60.70180893,-2.833249092,22.23449516,-7.831171036,19.03585052,-11.57360268,17.01851845,-5.376151562,12.20096874,-9.956364632,0.35334748,-4.268688202,6.133698463,-4.822604179,1.50058198,-1.493840575,3.50920105,blues
blues.00056.wav,0.074857325,0.024070324,1811.771254,3928.818677,1231.256797,2052.50625,0.391051024,-145.2809753,102.8066406,-12.52943134,57.00588608,2.26286912,26.58543587,-4.288537979,17.32852364,-7.993435383,15.22949791,-6.934699535,7.458768368,-10.46845245,-2.359566212,-6.785851955,2.668317556,-4.770400047,-0.952051938,0.022584872,-2.004561901,blues
blues.00057.wav,0.08902568,0.020535946,1886.954809,3828.288761,1116.729404,1913.25861,0.424385458,-92.70346069,115.3191071,-35.06798172,57.87724686,1.852394581,26.61256218,-14.53698063,22.13023949,-8.203339577,11.02089977,-5.64760685,7.277512074,-10.20589447,1.329571366,-4.103507519,0.975606501,-6.554968357,-0.689078331,-2.127221584,-1.508367419,blues
blues.00058.wav,0.103504059,0.026713154,2068.358476,4231.765698,1063.421541,2034.137241,0.356641978,-95.41721344,105.2208786,-26.9413662,60.80900192,-4.836373806,21.53418922,-13.50919342,12.12408638,-20.22907639,12.14218998,-5.225239754,10.26172066,-9.443687439,3.877393007,-10.17743874,3.584852457,-3.113155842,0.190685824,0.843123674,-3.417073011,blues
blues.00059.wav,0.141615572,0.044497723,2235.589429,4389.434375,850.7809251,2099.812076,0.405839235,-86.2371521,91.96127319,-23.41744614,68.26248169,-3.887736559,22.74716949,-9.899862289,16.89006615,-11.39186192,18.43148804,-7.011703491,10.76197147,-11.94613838,0.990866721,-5.927924156,5.31979084,-6.135270596,1.949597478,-5.093714714,-0.671630561,blues
blues.00060.wav,0.096842233,0.027071991,1946.33108,3955.531173,799.6700729,1979.911962,0.430807292,-67.73307037,111.7072906,-34.6386528,61.31437302,0.052635059,30.5569706,-12.68790436,21.15487862,-13.11931705,16.27711487,-6.327083588,12.30059528,-12.46825409,1.673646331,-5.137703419,4.643720627,-6.910593033,1.04120934,-4.727178574,-0.662126958,blues
blues.00061.wav,0.166444294,0.026289511,2503.945488,5077.372752,630.159726,2180.550533,0.451938838,-82.50500488,94.15338898,-27.10146523,75.66220856,-27.51366997,35.57133102,-20.29078102,25.11094666,-15.36064529,11.34438419,-13.39338303,8.138589859,-8.497068405,8.291397095,-10.34419823,-3.467912674,-5.226762772,-2.588546276,-8.359232903,-6.98388958,blues
blues.00062.wav,0.11617364,0.038719166,2280.276472,4733.132942,883.9206826,2119.866002,0.311872631,-144.8915253,95.71115875,-21.60584259,49.61888504,-29.86957169,29.34591675,-18.84198189,17.88839531,-9.663156509,5.50820446,-9.547620773,6.353426456,-21.07959557,2.457561016,-9.535299301,-1.416738272,-9.312760353,5.151315689,-8.104987144,-2.437958717,blues
blues.00063.wav,0.153178689,0.028279398,2840.060761,5711.836175,690.2387668,2444.189468,0.330231369,-129.1265259,72.08249664,-7.753566265,49.24270248,-32.71528625,21.59511185,-27.36063194,14.99158669,-10.24905777,12.4198103,-17.02576447,7.111830235,-18.00603867,2.918356895,-14.47467709,4.065420628,-14.52149391,7.253452301,-8.207305908,-2.007047415,blues
blues.00064.wav,0.145916631,0.015479464,2553.361183,5148.3757,525.7230953,2280.26617,0.332650006,-85.10876465,88.79970551,-16.31286049,59.22676086,-35.97644806,14.38883972,-22.2947998,9.654230118,-14.81846046,11.17513371,-14.799716,8.472940445,-19.58527565,6.412784576,-13.77570057,6.113825321,-13.14797783,3.931493998,-7.612429142,3.752392054,blues
blues.00065.wav,0.144923949,0.029959138,2816.225739,5613.621121,785.6612463,2371.969414,0.292837381,-118.3265686,74.870224,-19.86534691,46.9524231,-32.54690552,23.82530403,-26.3499794,17.68398285,-13.81481075,11.93755245,-17.88492012,7.534260273,-22.89263344,4.766835213,-12.79070854,5.609002113,-14.72213936,6.685360432,-9.167725563,-2.237743139,blues
blues.00066.wav,0.120815625,0.034925211,2340.802465,4972.96253,856.5872417,2256.615102,0.374593168,-116.5712585,97.41709137,-13.87551403,48.96017456,-22.58349609,27.74841118,-20.23315239,18.63067818,-14.63075542,8.474961281,-16.63326836,11.01393509,-13.8593235,9.728479385,-5.101742268,2.633323669,-9.873257637,6.150330067,-7.687685966,-4.834908009,blues
blues.00067.wav,0.111912391,0.022057059,2258.009314,4754.59953,831.497909,2175.940748,0.337905616,-95.42679596,101.3833771,-20.66685486,48.66681671,-30.24024773,20.80408478,-18.28576279,14.1328907,-12.79297829,13.43667507,-14.06697464,7.72664547,-19.21039963,2.85389781,-9.815371513,6.909789085,-11.29330444,8.941848755,-2.951056957,-0.97303009,blues
blues.00068.wav,0.134136542,0.019083393,2513.313017,5246.748965,687.8364528,2344.984735,0.289839417,-113.1752548,88.73220062,-8.929574013,49.48322296,-34.58989716,15.86061668,-17.7423172,14.71583462,-11.19793034,15.36988258,-15.07574177,8.753590584,-18.62874985,5.463402748,-9.274705887,8.016563416,-9.543595314,5.868114948,-4.403294086,3.624051094,blues
blues.00069.wav,0.124560892,0.033181759,2371.480544,5005.229028,697.0160756,2210.07045,0.292001307,-121.4489822,96.08054352,-19.58984184,48.03021622,-38.77530289,24.75970459,-32.93043137,8.096977234,-17.80805969,6.114920139,-19.98377228,6.802317619,-19.32695961,-0.114327341,-12.25440502,-4.928004742,-10.41423988,-2.043780565,-1.762690425,-3.962453365,blues
blues.00070.wav,0.097658699,0.023012451,2159.392,4684.529188,1036.480283,2130.224381,0.322809219,-133.015976,105.7344513,-22.14999771,41.83109665,-26.98457527,19.11587334,-26.56251526,19.23076248,-15.33800983,6.986509323,-10.80867195,6.796415806,-11.72524548,4.393897057,-6.02778244,1.961995482,-12.30911636,3.256354809,-8.804637909,-3.37186718,blues
blues.00071.wav,0.133730974,0.022393059,2428.928767,5064.932456,481.5085025,2286.71078,0.305175096,-89.35488892,93.80039215,-14.56005001,54.38864136,-33.50299072,19.42390442,-19.76101112,13.03158569,-13.86151123,14.61530209,-14.96803665,10.59750366,-18.02216911,6.655318737,-10.20849609,6.537728786,-10.84848213,3.321701527,-6.186609745,3.005218506,blues
blues.00072.wav,0.128316015,0.031039312,2595.082325,5660.126511,740.2929998,2519.168822,0.306965828,-118.6852264,87.61203766,6.561460972,45.09775162,-38.89035034,20.82712555,-26.84431267,13.80265141,-17.22498894,5.10333395,-15.70338821,3.984860659,-27.52312851,3.057474852,-15.94929314,10.86650944,-12.64642525,2.814977169,-13.34069252,-4.368555069,blues
